experiment_num,timestamp,soc_config,scheduler,workload_name,job_list,job_probabilities,ave_latency,average_concurrent_jobs,completed_jobs,cumulative_execution_time,data_colocated,data_forwarded,data_from_memory,deadlines_met,deadlines_missed,edp,execution_time,injected_jobs,memory_bandwidth,num_RELIEF_forwards,num_colocations,num_forwards,task_runtime_variance,time_moving_memory,total_energy
206,2025-12-04 15:02:00,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,LL,mixed_balanced,"[[1,1,1,1,1]]",[],14867.0,2.8,5,74335.0,8060928,1425408,25316376,2,3,195.36,26751.0,5,8000,0,123,22,94972833,0,0.007303
207,2025-12-04 15:02:02,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,LL,mixed_vision_heavy,"[[2,2,0,2,0]]",[],27192.333333,3.0,6,163154.0,655360,2506752,5625904,0,6,784.06,54652.0,6,8000,0,10,39,158311469,0,0.014346
208,2025-12-04 15:02:03,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,LL,mixed_ml_heavy,"[[0,0,2,0,2]]",[],16591.5,2.5,4,66366.0,3080192,0,57737216,0,4,55.35,16634.0,4,8000,0,47,0,1242,0,0.003327
209,2025-12-04 15:02:03,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,GEDF_D,single_canny,"[[1,0,0,0,0]]",[],4041.0,1.0,1,4041.0,262144,507904,148144,1,0,4.34,4041.0,1,8000,0,4,8,,0,0.001074
210,2025-12-04 15:02:04,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,GEDF_D,single_deblur,"[[0,1,0,0,0]]",[],16560.0,1.0,1,16560.0,0,1687552,345580,1,0,72.89,16560.0,1,8000,0,0,26,,0,0.004402
211,2025-12-04 15:02:04,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,GEDF_D,single_gru,"[[0,0,1,0,0]]",[],2818.0,1.0,1,2818.0,5636096,0,8519680,1,0,1.69,2818.0,1,8000,0,86,0,,0,0.000599
212,2025-12-04 15:02:05,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,GEDF_D,single_harris,"[[0,0,0,1,0]]",[],7204.0,1.0,1,7204.0,262144,638976,541564,1,0,13.39,7204.0,1,8000,0,4,10,,0,0.001859
213,2025-12-04 15:02:06,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,GEDF_D,single_lstm,"[[0,0,0,0,1]]",[],3853.0,1.0,1,3853.0,4128768,0,12124160,1,0,3.06,3853.0,1,8000,0,63,0,,0,0.000794
214,2025-12-04 15:02:07,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,GEDF_D,mixed_balanced,"[[1,1,1,1,1]]",[],10556.2,2.8,5,52781.0,10223616,1949696,22629400,4,1,178.65,25410.0,5,8000,0,156,30,69354385,0,0.007031
215,2025-12-04 15:02:08,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,GEDF_D,mixed_vision_heavy,"[[2,2,0,2,0]]",[],24918.333333,3.0,6,149510.0,917504,2179072,5691440,2,4,732.95,52742.0,6,8000,0,14,34,352902017,0,0.013897
216,2025-12-04 15:02:09,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,GEDF_D,mixed_ml_heavy,"[[0,0,2,0,2]]",[],15368.0,2.5,4,61472.0,5242880,0,55574528,0,4,53.85,16387.0,4,8000,0,80,0,1343604,0,0.003286
217,2025-12-04 15:02:09,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,GEDF_N,single_canny,"[[1,0,0,0,0]]",[],4018.0,1.0,1,4018.0,327680,573440,17072,1,0,4.29,4018.0,1,8000,0,5,9,,0,0.001069
218,2025-12-04 15:02:10,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,GEDF_N,single_deblur,"[[0,1,0,0,0]]",[],16560.0,1.0,1,16560.0,0,1687552,345580,1,0,72.89,16560.0,1,8000,0,0,26,,0,0.004402
219,2025-12-04 15:02:11,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,GEDF_N,single_gru,"[[0,0,1,0,0]]",[],2939.0,1.0,1,2939.0,4653056,0,9502720,1,0,1.82,2939.0,1,8000,0,71,0,,0,0.000619
220,2025-12-04 15:02:11,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,GEDF_N,single_harris,"[[0,0,0,1,0]]",[],6853.0,1.0,1,6853.0,262144,507904,672636,1,0,12.34,6853.0,1,8000,0,4,8,,0,0.0018
221,2025-12-04 15:02:12,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,GEDF_N,single_lstm,"[[0,0,0,0,1]]",[],4058.0,1.0,1,4058.0,3080192,0,13172736,1,0,3.36,4058.0,1,8000,0,47,0,,0,0.000828
222,2025-12-04 15:02:13,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,GEDF_N,mixed_balanced,"[[1,1,1,1,1]]",[],13372.2,2.8,5,66861.0,7995392,1490944,25316376,3,2,184.13,25849.0,5,8000,0,122,23,84441002,0,0.007123
223,2025-12-04 15:02:14,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,GEDF_N,mixed_vision_heavy,"[[2,2,0,2,0]]",[],26830.0,3.0,6,160980.0,655360,2637824,5494832,1,5,782.8,54672.0,6,8000,0,10,41,211285687,0,0.014318
224,2025-12-04 15:02:15,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,GEDF_N,mixed_ml_heavy,"[[0,0,2,0,2]]",[],16574.5,2.5,4,66298.0,3276800,0,57540608,0,4,55.23,16617.0,4,8000,0,50,0,1242,0,0.003324
225,2025-12-04 15:02:16,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,HetSched,single_canny,"[[1,0,0,0,0]]",[],4041.0,1.0,1,4041.0,262144,507904,148144,1,0,4.34,4041.0,1,8000,0,4,8,,0,0.001074
226,2025-12-04 15:02:17,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,HetSched,single_deblur,"[[0,1,0,0,0]]",[],16560.0,1.0,1,16560.0,0,1687552,345580,1,0,72.89,16560.0,1,8000,0,0,26,,0,0.004402
227,2025-12-04 15:02:17,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,HetSched,single_gru,"[[0,0,1,0,0]]",[],2377.0,1.0,1,2377.0,7274496,0,6881280,1,0,1.25,2377.0,1,8000,0,111,0,,0,0.000525
228,2025-12-04 15:02:18,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,HetSched,single_harris,"[[0,0,0,1,0]]",[],7204.0,1.0,1,7204.0,262144,638976,541564,1,0,13.39,7204.0,1,8000,0,4,10,,0,0.001859
229,2025-12-04 15:02:18,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,HetSched,single_lstm,"[[0,0,0,0,1]]",[],3361.0,1.0,1,3361.0,5701632,0,10551296,1,0,2.39,3361.0,1,8000,0,87,0,,0,0.000712
230,2025-12-04 15:02:19,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,HetSched,mixed_balanced,"[[1,1,1,1,1]]",[],11937.0,2.8,5,59685.0,13238272,1556480,20007960,3,2,179.27,25470.0,5,8000,0,202,24,84035388,0,0.007038
231,2025-12-04 15:02:21,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,HetSched,mixed_vision_heavy,"[[2,2,0,2,0]]",[],26294.166667,3.0,6,157765.0,786432,2441216,5560368,1,5,757.22,53619.0,6,8000,0,12,38,272734309,0,0.014122
232,2025-12-04 15:02:21,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,HetSched,mixed_ml_heavy,"[[0,0,2,0,2]]",[],6941.25,2.5,4,27765.0,25690112,0,35127296,2,2,28.23,11466.0,4,8000,0,392,0,14893305,0,0.002462
233,2025-12-04 15:02:22,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,FCFS,single_canny,"[[1,0,0,0,0]]",[],4041.0,1.0,1,4041.0,262144,507904,148144,1,0,4.34,4041.0,1,8000,0,4,8,,0,0.001074
234,2025-12-04 15:02:23,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,FCFS,single_deblur,"[[0,1,0,0,0]]",[],16560.0,1.0,1,16560.0,0,1687552,345580,1,0,72.89,16560.0,1,8000,0,0,26,,0,0.004402
235,2025-12-04 15:02:23,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,FCFS,single_gru,"[[0,0,1,0,0]]",[],2818.0,1.0,1,2818.0,5636096,0,8519680,1,0,1.69,2818.0,1,8000,0,86,0,,0,0.000599
236,2025-12-04 15:02:24,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,FCFS,single_harris,"[[0,0,0,1,0]]",[],7204.0,1.0,1,7204.0,262144,638976,541564,1,0,13.39,7204.0,1,8000,0,4,10,,0,0.001859
237,2025-12-04 15:02:25,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,FCFS,single_lstm,"[[0,0,0,0,1]]",[],3853.0,1.0,1,3853.0,4128768,0,12124160,1,0,3.06,3853.0,1,8000,0,63,0,,0,0.000794
238,2025-12-04 15:02:26,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,FCFS,mixed_balanced,"[[1,1,1,1,1]]",[],11668.6,2.8,5,58343.0,10223616,1884160,22694936,4,1,190.82,26292.0,5,8000,0,156,29,74534562,0,0.007258
239,2025-12-04 15:02:27,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,FCFS,mixed_vision_heavy,"[[2,2,0,2,0]]",[],24918.333333,3.0,6,149510.0,917504,2179072,5691440,2,4,732.95,52742.0,6,8000,0,14,34,352902017,0,0.013897
240,2025-12-04 15:02:28,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,FCFS,mixed_ml_heavy,"[[0,0,2,0,2]]",[],15368.0,2.5,4,61472.0,5242880,0,55574528,0,4,53.85,16387.0,4,8000,0,80,0,1343604,0,0.003286
241,2025-12-04 15:02:28,SoC.i1_g1_cv4_h1_e1_c1_el1.txt,RELIEF,single_canny,"[[1,0,0,0,0]]",[],3261.0,1.0,1,3261.0,262144,638976,17072,1,0,3.08,3261.0,1,8000,11,4,10,,0,0.000943
242,2025-12-04 15:02:29,SoC.i1_g1_cv4_h1_e1_c1_el1.txt,RELIEF,single_deblur,"[[0,1,0,0,0]]",[],16560.0,1.0,1,16560.0,0,1687552,345580,1,0,72.89,16560.0,1,8000,22,0,26,,0,0.004402
243,2025-12-04 15:02:30,SoC.i1_g1_cv4_h1_e1_c1_el1.txt,RELIEF,single_gru,"[[0,0,1,0,0]]",[],2315.0,1.0,1,2315.0,7274496,0,6881280,1,0,1.19,2315.0,1,8000,104,111,0,,0,0.000515
244,2025-12-04 15:02:30,SoC.i1_g1_cv4_h1_e1_c1_el1.txt,RELIEF,single_harris,"[[0,0,0,1,0]]",[],2680.0,1.0,1,2680.0,327680,901120,213884,1,0,2.88,2680.0,1,8000,16,5,14,,0,0.001076
245,2025-12-04 15:02:31,SoC.i1_g1_cv4_h1_e1_c1_el1.txt,RELIEF,single_lstm,"[[0,0,0,0,1]]",[],2859.0,1.0,1,2859.0,7798784,0,8454144,1,0,1.79,2859.0,1,8000,120,119,0,,0,0.000626
246,2025-12-04 15:02:32,SoC.i1_g1_cv4_h1_e1_c1_el1.txt,RELIEF,mixed_balanced,"[[1,1,1,1,1]]",[],6988.6,2.8,5,34943.0,15597568,2342912,16862232,5,0,84.86,15649.0,5,8000,262,238,36,23026816,0,0.005422
247,2025-12-04 15:02:32,SoC.i1_g1_cv4_h1_e1_c1_el1.txt,RELIEF,mixed_vision_heavy,"[[2,2,0,2,0]]",[],8777.333333,3.0,6,52664.0,983040,4800512,6150192,5,1,189.9,21570.0,6,8000,82,15,74,53757626,0,0.008804
248,2025-12-04 15:02:33,SoC.i1_g1_cv4_h1_e1_c1_el1.txt,RELIEF,mixed_ml_heavy,"[[0,0,2,0,2]]",[],13751.5,2.5,4,55006.0,15269888,0,45547520,0,4,39.34,13794.0,4,8000,205,233,0,1242,0,0.002852
249,2025-12-04 15:02:34,SoC.i1_g1_cv4_h1_e1_c1_el1.txt,LL,single_canny,"[[1,0,0,0,0]]",[],3261.0,1.0,1,3261.0,262144,638976,17072,1,0,3.08,3261.0,1,8000,0,4,10,,0,0.000943
250,2025-12-04 15:02:35,SoC.i1_g1_cv4_h1_e1_c1_el1.txt,LL,single_deblur,"[[0,1,0,0,0]]",[],16560.0,1.0,1,16560.0,0,1687552,345580,1,0,72.89,16560.0,1,8000,0,0,26,,0,0.004402
251,2025-12-04 15:02:35,SoC.i1_g1_cv4_h1_e1_c1_el1.txt,LL,single_gru,"[[0,0,1,0,0]]",[],2939.0,1.0,1,2939.0,4653056,0,9502720,1,0,1.82,2939.0,1,8000,0,71,0,,0,0.000619
252,2025-12-04 15:02:36,SoC.i1_g1_cv4_h1_e1_c1_el1.txt,LL,single_harris,"[[0,0,0,1,0]]",[],2695.0,1.0,1,2695.0,262144,901120,279420,1,0,2.9,2695.0,1,8000,0,4,14,,0,0.001078
253,2025-12-04 15:02:36,SoC.i1_g1_cv4_h1_e1_c1_el1.txt,LL,single_lstm,"[[0,0,0,0,1]]",[],4058.0,1.0,1,4058.0,3080192,0,13172736,1,0,3.36,4058.0,1,8000,0,47,0,,0,0.000828
254,2025-12-04 15:02:37,SoC.i1_g1_cv4_h1_e1_c1_el1.txt,LL,mixed_balanced,"[[1,1,1,1,1]]",[],8329.2,2.8,5,41646.0,7929856,2342912,24529944,5,0,85.13,15852.0,5,8000,0,121,36,17298639,0,0.00537
255,2025-12-04 15:02:38,SoC.i1_g1_cv4_h1_e1_c1_el1.txt,LL,mixed_vision_heavy,"[[2,2,0,2,0]]",[],8771.833333,3.0,6,52631.0,851968,4341760,4642864,4,2,193.45,21821.0,6,8000,0,13,67,53511485,0,0.008865
256,2025-12-04 15:02:39,SoC.i1_g1_cv4_h1_e1_c1_el1.txt,LL,mixed_ml_heavy,"[[0,0,2,0,2]]",[],16591.5,2.5,4,66366.0,3080192,0,57737216,0,4,55.35,16634.0,4,8000,0,47,0,1242,0,0.003327
257,2025-12-04 15:02:40,SoC.i1_g1_cv4_h1_e1_c1_el1.txt,GEDF_D,single_canny,"[[1,0,0,0,0]]",[],3283.0,1.0,1,3283.0,196608,573440,148144,1,0,3.11,3283.0,1,8000,0,3,9,,0,0.000946
258,2025-12-04 15:02:40,SoC.i1_g1_cv4_h1_e1_c1_el1.txt,GEDF_D,single_deblur,"[[0,1,0,0,0]]",[],16560.0,1.0,1,16560.0,0,1687552,345580,1,0,72.89,16560.0,1,8000,0,0,26,,0,0.004402
259,2025-12-04 15:02:41,SoC.i1_g1_cv4_h1_e1_c1_el1.txt,GEDF_D,single_gru,"[[0,0,1,0,0]]",[],2818.0,1.0,1,2818.0,5636096,0,8519680,1,0,1.69,2818.0,1,8000,0,86,0,,0,0.000599
260,2025-12-04 15:02:41,SoC.i1_g1_cv4_h1_e1_c1_el1.txt,GEDF_D,single_harris,"[[0,0,0,1,0]]",[],2886.0,1.0,1,2886.0,262144,901120,279420,1,0,3.2,2886.0,1,8000,0,4,14,,0,0.00111
261,2025-12-04 15:02:42,SoC.i1_g1_cv4_h1_e1_c1_el1.txt,GEDF_D,single_lstm,"[[0,0,0,0,1]]",[],3853.0,1.0,1,3853.0,4128768,0,12124160,1,0,3.06,3853.0,1,8000,0,63,0,,0,0.000794
262,2025-12-04 15:02:43,SoC.i1_g1_cv4_h1_e1_c1_el1.txt,GEDF_D,mixed_balanced,"[[1,1,1,1,1]]",[],8981.2,2.8,5,44906.0,10158080,2277376,22367256,4,1,134.26,21247.0,5,8000,0,155,35,44765475,0,0.006319
263,2025-12-04 15:02:44,SoC.i1_g1_cv4_h1_e1_c1_el1.txt,GEDF_D,mixed_vision_heavy,"[[2,2,0,2,0]]",[],8735.5,3.0,6,52413.0,589824,4341760,3856432,4,2,185.12,21192.0,6,8000,0,9,67,58062942,0,0.008735
264,2025-12-04 15:02:45,SoC.i1_g1_cv4_h1_e1_c1_el1.txt,GEDF_D,mixed_ml_heavy,"[[0,0,2,0,2]]",[],15368.0,2.5,4,61472.0,5242880,0,55574528,0,4,53.85,16387.0,4,8000,0,80,0,1343604,0,0.003286
265,2025-12-04 15:02:45,SoC.i1_g1_cv4_h1_e1_c1_el1.txt,GEDF_N,single_canny,"[[1,0,0,0,0]]",[],3261.0,1.0,1,3261.0,262144,638976,17072,1,0,3.08,3261.0,1,8000,0,4,10,,0,0.000943
266,2025-12-04 15:02:46,SoC.i1_g1_cv4_h1_e1_c1_el1.txt,GEDF_N,single_deblur,"[[0,1,0,0,0]]",[],16560.0,1.0,1,16560.0,0,1687552,345580,1,0,72.89,16560.0,1,8000,0,0,26,,0,0.004402
267,2025-12-04 15:02:47,SoC.i1_g1_cv4_h1_e1_c1_el1.txt,GEDF_N,single_gru,"[[0,0,1,0,0]]",[],2939.0,1.0,1,2939.0,4653056,0,9502720,1,0,1.82,2939.0,1,8000,0,71,0,,0,0.000619
268,2025-12-04 15:02:47,SoC.i1_g1_cv4_h1_e1_c1_el1.txt,GEDF_N,single_harris,"[[0,0,0,1,0]]",[],2695.0,1.0,1,2695.0,262144,901120,279420,1,0,2.9,2695.0,1,8000,0,4,14,,0,0.001078
269,2025-12-04 15:02:48,SoC.i1_g1_cv4_h1_e1_c1_el1.txt,GEDF_N,single_lstm,"[[0,0,0,0,1]]",[],4058.0,1.0,1,4058.0,3080192,0,13172736,1,0,3.36,4058.0,1,8000,0,47,0,,0,0.000828
270,2025-12-04 15:02:49,SoC.i1_g1_cv4_h1_e1_c1_el1.txt,GEDF_N,mixed_balanced,"[[1,1,1,1,1]]",[],8329.2,2.8,5,41646.0,7929856,2342912,24529944,5,0,85.13,15852.0,5,8000,0,121,36,17298639,0,0.00537
271,2025-12-04 15:02:49,SoC.i1_g1_cv4_h1_e1_c1_el1.txt,GEDF_N,mixed_vision_heavy,"[[2,2,0,2,0]]",[],8522.333333,3.0,6,51134.0,983040,4931584,3921968,5,1,178.96,20733.0,6,8000,0,15,76,53104532,0,0.008632
272,2025-12-04 15:02:50,SoC.i1_g1_cv4_h1_e1_c1_el1.txt,GEDF_N,mixed_ml_heavy,"[[0,0,2,0,2]]",[],16574.5,2.5,4,66298.0,3276800,0,57540608,0,4,55.23,16617.0,4,8000,0,50,0,1242,0,0.003324
273,2025-12-04 15:02:51,SoC.i1_g1_cv4_h1_e1_c1_el1.txt,HetSched,single_canny,"[[1,0,0,0,0]]",[],3284.0,1.0,1,3284.0,196608,573440,148144,1,0,3.11,3284.0,1,8000,0,3,9,,0,0.000946
274,2025-12-04 15:02:52,SoC.i1_g1_cv4_h1_e1_c1_el1.txt,HetSched,single_deblur,"[[0,1,0,0,0]]",[],16560.0,1.0,1,16560.0,0,1687552,345580,1,0,72.89,16560.0,1,8000,0,0,26,,0,0.004402
275,2025-12-04 15:02:52,SoC.i1_g1_cv4_h1_e1_c1_el1.txt,HetSched,single_gru,"[[0,0,1,0,0]]",[],2377.0,1.0,1,2377.0,7274496,0,6881280,1,0,1.25,2377.0,1,8000,0,111,0,,0,0.000525
276,2025-12-04 15:02:53,SoC.i1_g1_cv4_h1_e1_c1_el1.txt,HetSched,single_harris,"[[0,0,0,1,0]]",[],2886.0,1.0,1,2886.0,262144,901120,279420,1,0,3.2,2886.0,1,8000,0,4,14,,0,0.00111
277,2025-12-04 15:02:53,SoC.i1_g1_cv4_h1_e1_c1_el1.txt,HetSched,single_lstm,"[[0,0,0,0,1]]",[],3361.0,1.0,1,3361.0,5701632,0,10551296,1,0,2.39,3361.0,1,8000,0,87,0,,0,0.000712
278,2025-12-04 15:02:54,SoC.i1_g1_cv4_h1_e1_c1_el1.txt,HetSched,mixed_balanced,"[[1,1,1,1,1]]",[],6556.4,2.8,5,32782.0,13238272,2408448,19155992,5,0,85.63,15857.0,5,8000,0,202,37,24173058,0,0.0054
279,2025-12-04 15:02:55,SoC.i1_g1_cv4_h1_e1_c1_el1.txt,HetSched,mixed_vision_heavy,"[[2,2,0,2,0]]",[],8893.5,3.0,6,53361.0,655360,4276224,3856432,4,2,192.89,21760.0,6,8000,0,10,66,57295659,0,0.008864
280,2025-12-04 15:02:56,SoC.i1_g1_cv4_h1_e1_c1_el1.txt,HetSched,mixed_ml_heavy,"[[0,0,2,0,2]]",[],6941.25,2.5,4,27765.0,25690112,0,35127296,2,2,28.23,11466.0,4,8000,0,392,0,14893305,0,0.002462
281,2025-12-04 15:02:56,SoC.i1_g1_cv4_h1_e1_c1_el1.txt,FCFS,single_canny,"[[1,0,0,0,0]]",[],3283.0,1.0,1,3283.0,196608,573440,148144,1,0,3.11,3283.0,1,8000,0,3,9,,0,0.000946
282,2025-12-04 15:02:57,SoC.i1_g1_cv4_h1_e1_c1_el1.txt,FCFS,single_deblur,"[[0,1,0,0,0]]",[],16560.0,1.0,1,16560.0,0,1687552,345580,1,0,72.89,16560.0,1,8000,0,0,26,,0,0.004402
283,2025-12-04 15:02:58,SoC.i1_g1_cv4_h1_e1_c1_el1.txt,FCFS,single_gru,"[[0,0,1,0,0]]",[],2818.0,1.0,1,2818.0,5636096,0,8519680,1,0,1.69,2818.0,1,8000,0,86,0,,0,0.000599
284,2025-12-04 15:02:58,SoC.i1_g1_cv4_h1_e1_c1_el1.txt,FCFS,single_harris,"[[0,0,0,1,0]]",[],2886.0,1.0,1,2886.0,262144,901120,279420,1,0,3.2,2886.0,1,8000,0,4,14,,0,0.00111
285,2025-12-04 15:02:59,SoC.i1_g1_cv4_h1_e1_c1_el1.txt,FCFS,single_lstm,"[[0,0,0,0,1]]",[],3853.0,1.0,1,3853.0,4128768,0,12124160,1,0,3.06,3853.0,1,8000,0,63,0,,0,0.000794
286,2025-12-04 15:03:00,SoC.i1_g1_cv4_h1_e1_c1_el1.txt,FCFS,mixed_balanced,"[[1,1,1,1,1]]",[],6642.6,2.8,5,33213.0,8192000,2211840,24398872,5,0,88.66,16293.0,5,8000,0,125,34,27440700,0,0.005442
287,2025-12-04 15:03:01,SoC.i1_g1_cv4_h1_e1_c1_el1.txt,FCFS,mixed_vision_heavy,"[[2,2,0,2,0]]",[],8735.5,3.0,6,52413.0,589824,4341760,3856432,4,2,185.12,21192.0,6,8000,0,9,67,58062942,0,0.008735
288,2025-12-04 15:03:02,SoC.i1_g1_cv4_h1_e1_c1_el1.txt,FCFS,mixed_ml_heavy,"[[0,0,2,0,2]]",[],15368.0,2.5,4,61472.0,5242880,0,55574528,0,4,53.85,16387.0,4,8000,0,80,0,1343604,0,0.003286
289,2025-12-04 15:03:02,SoC.i1_g1_cv1_h4_e1_c1_el1.txt,RELIEF,single_canny,"[[1,0,0,0,0]]",[],4018.0,1.0,1,4018.0,327680,573440,17072,1,0,4.29,4018.0,1,8000,10,5,9,,0,0.001069
290,2025-12-04 15:03:03,SoC.i1_g1_cv1_h4_e1_c1_el1.txt,RELIEF,single_deblur,"[[0,1,0,0,0]]",[],16560.0,1.0,1,16560.0,0,1687552,345580,1,0,72.89,16560.0,1,8000,22,0,26,,0,0.004402
291,2025-12-04 15:03:03,SoC.i1_g1_cv1_h4_e1_c1_el1.txt,RELIEF,single_gru,"[[0,0,1,0,0]]",[],2315.0,1.0,1,2315.0,7274496,0,6881280,1,0,1.19,2315.0,1,8000,104,111,0,,0,0.000515
292,2025-12-04 15:03:04,SoC.i1_g1_cv1_h4_e1_c1_el1.txt,RELIEF,single_harris,"[[0,0,0,1,0]]",[],6838.0,1.0,1,6838.0,327680,507904,607100,1,0,12.29,6838.0,1,8000,12,5,8,,0,0.001797
293,2025-12-04 15:03:05,SoC.i1_g1_cv1_h4_e1_c1_el1.txt,RELIEF,single_lstm,"[[0,0,0,0,1]]",[],2859.0,1.0,1,2859.0,7798784,0,8454144,1,0,1.79,2859.0,1,8000,120,119,0,,0,0.000626
294,2025-12-04 15:03:06,SoC.i1_g1_cv1_h4_e1_c1_el1.txt,RELIEF,mixed_balanced,"[[1,1,1,1,1]]",[],14026.6,2.8,5,70133.0,15466496,1228800,18107416,2,3,186.38,26068.0,5,8000,252,236,19,98370371,0,0.00715
295,2025-12-04 15:03:07,SoC.i1_g1_cv1_h4_e1_c1_el1.txt,RELIEF,mixed_vision_heavy,"[[2,2,0,2,0]]",[],23771.5,3.0,6,142629.0,851968,3162112,4773936,2,4,747.43,53173.0,6,8000,69,13,49,285160216,0,0.014057
296,2025-12-04 15:03:08,SoC.i1_g1_cv1_h4_e1_c1_el1.txt,RELIEF,mixed_ml_heavy,"[[0,0,2,0,2]]",[],13751.5,2.5,4,55006.0,15269888,0,45547520,0,4,39.34,13794.0,4,8000,205,233,0,1242,0,0.002852
297,2025-12-04 15:03:08,SoC.i1_g1_cv1_h4_e1_c1_el1.txt,LL,single_canny,"[[1,0,0,0,0]]",[],4018.0,1.0,1,4018.0,327680,573440,17072,1,0,4.29,4018.0,1,8000,0,5,9,,0,0.001069
298,2025-12-04 15:03:09,SoC.i1_g1_cv1_h4_e1_c1_el1.txt,LL,single_deblur,"[[0,1,0,0,0]]",[],16560.0,1.0,1,16560.0,0,1687552,345580,1,0,72.89,16560.0,1,8000,0,0,26,,0,0.004402
299,2025-12-04 15:03:10,SoC.i1_g1_cv1_h4_e1_c1_el1.txt,LL,single_gru,"[[0,0,1,0,0]]",[],2939.0,1.0,1,2939.0,4653056,0,9502720,1,0,1.82,2939.0,1,8000,0,71,0,,0,0.000619
300,2025-12-04 15:03:10,SoC.i1_g1_cv1_h4_e1_c1_el1.txt,LL,single_harris,"[[0,0,0,1,0]]",[],6853.0,1.0,1,6853.0,262144,507904,672636,1,0,12.34,6853.0,1,8000,0,4,8,,0,0.0018
301,2025-12-04 15:03:11,SoC.i1_g1_cv1_h4_e1_c1_el1.txt,LL,single_lstm,"[[0,0,0,0,1]]",[],4058.0,1.0,1,4058.0,3080192,0,13172736,1,0,3.36,4058.0,1,8000,0,47,0,,0,0.000828
302,2025-12-04 15:03:12,SoC.i1_g1_cv1_h4_e1_c1_el1.txt,LL,mixed_balanced,"[[1,1,1,1,1]]",[],15227.0,2.8,5,76135.0,7995392,1032192,25775128,2,3,201.09,27214.0,5,8000,0,122,16,97294974,0,0.007389
303,2025-12-04 15:03:13,SoC.i1_g1_cv1_h4_e1_c1_el1.txt,LL,mixed_vision_heavy,"[[2,2,0,2,0]]",[],27192.333333,3.0,6,163154.0,655360,2506752,5625904,0,6,784.06,54652.0,6,8000,0,10,39,158311469,0,0.014346
304,2025-12-04 15:03:14,SoC.i1_g1_cv1_h4_e1_c1_el1.txt,LL,mixed_ml_heavy,"[[0,0,2,0,2]]",[],16591.5,2.5,4,66366.0,3080192,0,57737216,0,4,55.35,16634.0,4,8000,0,47,0,1242,0,0.003327
305,2025-12-04 15:03:15,SoC.i1_g1_cv1_h4_e1_c1_el1.txt,GEDF_D,single_canny,"[[1,0,0,0,0]]",[],4041.0,1.0,1,4041.0,262144,507904,148144,1,0,4.34,4041.0,1,8000,0,4,8,,0,0.001074
306,2025-12-04 15:03:15,SoC.i1_g1_cv1_h4_e1_c1_el1.txt,GEDF_D,single_deblur,"[[0,1,0,0,0]]",[],16560.0,1.0,1,16560.0,0,1687552,345580,1,0,72.89,16560.0,1,8000,0,0,26,,0,0.004402
307,2025-12-04 15:03:16,SoC.i1_g1_cv1_h4_e1_c1_el1.txt,GEDF_D,single_gru,"[[0,0,1,0,0]]",[],2818.0,1.0,1,2818.0,5636096,0,8519680,1,0,1.69,2818.0,1,8000,0,86,0,,0,0.000599
308,2025-12-04 15:03:17,SoC.i1_g1_cv1_h4_e1_c1_el1.txt,GEDF_D,single_harris,"[[0,0,0,1,0]]",[],7204.0,1.0,1,7204.0,262144,638976,541564,1,0,13.39,7204.0,1,8000,0,4,10,,0,0.001859
309,2025-12-04 15:03:17,SoC.i1_g1_cv1_h4_e1_c1_el1.txt,GEDF_D,single_lstm,"[[0,0,0,0,1]]",[],3853.0,1.0,1,3853.0,4128768,0,12124160,1,0,3.06,3853.0,1,8000,0,63,0,,0,0.000794
