experiment_num,timestamp,soc_config,scheduler,workload_name,job_list,job_probabilities,ave_latency,average_concurrent_jobs,completed_jobs,cumulative_execution_time,data_colocated,data_forwarded,data_from_memory,deadlines_met,deadlines_missed,edp,execution_time,injected_jobs,memory_bandwidth,num_RELIEF_forwards,num_colocations,num_forwards,task_runtime_variance,time_moving_memory,total_energy
206,2025-12-04 15:14:42,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,LL,mixed_balanced,"[[1,1,1,1,1]]",[],13748.8,2.8,5,68744.0,8060928,1163264,25578520,3,2,178.89,25415.0,5,16000,0,123,18,97535105,0,0.007039
207,2025-12-04 15:14:43,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,LL,mixed_vision_heavy,"[[2,2,0,2,0]]",[],29478.833333,3.0,6,176873.0,1114112,2834432,4839472,2,4,683.93,50547.0,6,16000,0,17,44,26315250,0,0.013531
208,2025-12-04 15:14:44,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,LL,mixed_ml_heavy,"[[0,0,2,0,2]]",[],11868.5,2.5,4,47474.0,3211264,0,57606144,0,4,30.18,11902.0,4,16000,0,49,0,756,0,0.002536
209,2025-12-04 15:14:44,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,GEDF_D,single_canny,"[[1,0,0,0,0]]",[],3998.0,1.0,1,3998.0,262144,507904,148144,1,0,4.26,3998.0,1,16000,0,4,8,,0,0.001065
210,2025-12-04 15:14:45,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,GEDF_D,single_deblur,"[[0,1,0,0,0]]",[],16424.0,1.0,1,16424.0,0,1687552,345580,1,0,71.91,16424.0,1,16000,0,0,26,,0,0.004378
211,2025-12-04 15:14:46,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,GEDF_D,single_gru,"[[0,0,1,0,0]]",[],2123.0,1.0,1,2123.0,5636096,0,8519680,1,0,1.03,2123.0,1,16000,0,86,0,,0,0.000483
212,2025-12-04 15:14:46,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,GEDF_D,single_harris,"[[0,0,0,1,0]]",[],6840.0,1.0,1,6840.0,262144,638976,541564,1,0,12.3,6840.0,1,16000,0,4,10,,0,0.001799
213,2025-12-04 15:14:47,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,GEDF_D,single_lstm,"[[0,0,0,0,1]]",[],2823.0,1.0,1,2823.0,4128768,0,12124160,1,0,1.75,2823.0,1,16000,0,63,0,,0,0.000621
214,2025-12-04 15:14:48,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,GEDF_D,mixed_balanced,"[[1,1,1,1,1]]",[],9999.0,2.8,5,49995.0,10223616,1556480,23022616,4,1,174.58,25000.0,5,16000,0,156,24,74976708,0,0.006983
215,2025-12-04 15:14:49,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,GEDF_D,mixed_vision_heavy,"[[2,2,0,2,0]]",[],26812.166667,3.0,6,160873.0,917504,1982464,5888048,3,3,699.83,51148.0,6,16000,0,14,31,296896676,0,0.013682
216,2025-12-04 15:14:50,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,GEDF_D,mixed_ml_heavy,"[[0,0,2,0,2]]",[],10999.5,2.5,4,43998.0,5242880,0,55574528,0,4,29.42,11731.0,4,16000,0,80,0,689914,0,0.002508
217,2025-12-04 15:14:51,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,GEDF_N,single_canny,"[[1,0,0,0,0]]",[],3986.0,1.0,1,3986.0,327680,573440,17072,1,0,4.24,3986.0,1,16000,0,5,9,,0,0.001064
218,2025-12-04 15:14:51,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,GEDF_N,single_deblur,"[[0,1,0,0,0]]",[],16424.0,1.0,1,16424.0,0,1687552,345580,1,0,71.91,16424.0,1,16000,0,0,26,,0,0.004378
219,2025-12-04 15:14:52,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,GEDF_N,single_gru,"[[0,0,1,0,0]]",[],2211.0,1.0,1,2211.0,4653056,0,9502720,1,0,1.1,2211.0,1,16000,0,71,0,,0,0.000498
220,2025-12-04 15:14:52,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,GEDF_N,single_harris,"[[0,0,0,1,0]]",[],6645.0,1.0,1,6645.0,262144,507904,672636,1,0,11.73,6645.0,1,16000,0,4,8,,0,0.001765
221,2025-12-04 15:14:53,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,GEDF_N,single_lstm,"[[0,0,0,0,1]]",[],2976.0,1.0,1,2976.0,3080192,0,13172736,1,0,1.93,2976.0,1,16000,0,47,0,,0,0.000647
222,2025-12-04 15:14:54,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,GEDF_N,mixed_balanced,"[[1,1,1,1,1]]",[],12262.8,2.8,5,61314.0,7995392,1097728,25709592,3,2,168.35,24585.0,5,16000,0,122,17,86048865,0,0.006848
223,2025-12-04 15:14:55,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,GEDF_N,mixed_vision_heavy,"[[2,2,0,2,0]]",[],28373.833333,3.0,6,170243.0,1114112,2572288,5101616,2,4,635.5,48716.0,6,16000,0,17,40,28231938,0,0.013045
224,2025-12-04 15:14:56,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,GEDF_N,mixed_ml_heavy,"[[0,0,2,0,2]]",[],11870.5,2.5,4,47482.0,3276800,0,57540608,0,4,30.18,11904.0,4,16000,0,50,0,756,0,0.002535
225,2025-12-04 15:14:57,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,HetSched,single_canny,"[[1,0,0,0,0]]",[],3998.0,1.0,1,3998.0,262144,507904,148144,1,0,4.26,3998.0,1,16000,0,4,8,,0,0.001065
226,2025-12-04 15:14:57,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,HetSched,single_deblur,"[[0,1,0,0,0]]",[],16424.0,1.0,1,16424.0,0,1687552,345580,1,0,71.91,16424.0,1,16000,0,0,26,,0,0.004378
227,2025-12-04 15:14:58,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,HetSched,single_gru,"[[0,0,1,0,0]]",[],1897.0,1.0,1,1897.0,7274496,0,6881280,1,0,0.84,1897.0,1,16000,0,111,0,,0,0.000445
228,2025-12-04 15:14:59,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,HetSched,single_harris,"[[0,0,0,1,0]]",[],6840.0,1.0,1,6840.0,262144,638976,541564,1,0,12.3,6840.0,1,16000,0,4,10,,0,0.001799
229,2025-12-04 15:14:59,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,HetSched,single_lstm,"[[0,0,0,0,1]]",[],2546.0,1.0,1,2546.0,5701632,0,10551296,1,0,1.46,2546.0,1,16000,0,87,0,,0,0.000575
230,2025-12-04 15:15:00,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,HetSched,mixed_balanced,"[[1,1,1,1,1]]",[],10471.4,2.8,5,52357.0,13303808,1294336,20204568,4,1,169.49,24614.0,5,16000,0,203,20,82742765,0,0.006886
231,2025-12-04 15:15:01,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,HetSched,mixed_vision_heavy,"[[2,2,0,2,0]]",[],29145.833333,3.0,6,174875.0,983040,2834432,4970544,1,5,700.86,51293.0,6,16000,0,15,44,64619286,0,0.013664
232,2025-12-04 15:15:02,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,HetSched,mixed_ml_heavy,"[[0,0,2,0,2]]",[],5292.25,2.5,4,21169.0,25821184,0,34996224,3,1,17.83,8827.0,4,16000,0,394,0,9041287,0,0.00202
233,2025-12-04 15:15:03,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,FCFS,single_canny,"[[1,0,0,0,0]]",[],3998.0,1.0,1,3998.0,262144,507904,148144,1,0,4.26,3998.0,1,16000,0,4,8,,0,0.001065
234,2025-12-04 15:15:03,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,FCFS,single_deblur,"[[0,1,0,0,0]]",[],16424.0,1.0,1,16424.0,0,1687552,345580,1,0,71.91,16424.0,1,16000,0,0,26,,0,0.004378
235,2025-12-04 15:15:04,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,FCFS,single_gru,"[[0,0,1,0,0]]",[],2123.0,1.0,1,2123.0,5636096,0,8519680,1,0,1.03,2123.0,1,16000,0,86,0,,0,0.000483
236,2025-12-04 15:15:05,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,FCFS,single_harris,"[[0,0,0,1,0]]",[],6840.0,1.0,1,6840.0,262144,638976,541564,1,0,12.3,6840.0,1,16000,0,4,10,,0,0.001799
237,2025-12-04 15:15:05,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,FCFS,single_lstm,"[[0,0,0,0,1]]",[],2823.0,1.0,1,2823.0,4128768,0,12124160,1,0,1.75,2823.0,1,16000,0,63,0,,0,0.000621
238,2025-12-04 15:15:06,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,FCFS,mixed_balanced,"[[1,1,1,1,1]]",[],10693.0,2.8,5,53465.0,10158080,1490944,23153688,4,1,176.45,25143.0,5,16000,0,155,23,75668553,0,0.007018
239,2025-12-04 15:15:07,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,FCFS,mixed_vision_heavy,"[[2,2,0,2,0]]",[],26812.166667,3.0,6,160873.0,917504,1982464,5888048,3,3,699.83,51148.0,6,16000,0,14,31,296896676,0,0.013682
240,2025-12-04 15:15:08,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,FCFS,mixed_ml_heavy,"[[0,0,2,0,2]]",[],10999.5,2.5,4,43998.0,5242880,0,55574528,0,4,29.42,11731.0,4,16000,0,80,0,689914,0,0.002508
241,2025-12-04 15:15:09,SoC.i1_g1_cv4_h1_e1_c1_el1.txt,RELIEF,single_canny,"[[1,0,0,0,0]]",[],3229.0,1.0,1,3229.0,262144,638976,17072,1,0,3.02,3229.0,1,16000,11,4,10,,0,0.000936
242,2025-12-04 15:15:10,SoC.i1_g1_cv4_h1_e1_c1_el1.txt,RELIEF,single_deblur,"[[0,1,0,0,0]]",[],16424.0,1.0,1,16424.0,0,1687552,345580,1,0,71.91,16424.0,1,16000,22,0,26,,0,0.004378
243,2025-12-04 15:15:10,SoC.i1_g1_cv4_h1_e1_c1_el1.txt,RELIEF,single_gru,"[[0,0,1,0,0]]",[],1843.0,1.0,1,1843.0,7274496,0,6881280,1,0,0.8,1843.0,1,16000,104,111,0,,0,0.000436
244,2025-12-04 15:15:11,SoC.i1_g1_cv4_h1_e1_c1_el1.txt,RELIEF,single_harris,"[[0,0,0,1,0]]",[],2638.0,1.0,1,2638.0,327680,901120,213884,1,0,2.82,2638.0,1,16000,16,5,14,,0,0.001068
245,2025-12-04 15:15:11,SoC.i1_g1_cv4_h1_e1_c1_el1.txt,RELIEF,single_lstm,"[[0,0,0,0,1]]",[],2268.0,1.0,1,2268.0,7798784,0,8454144,1,0,1.2,2268.0,1,16000,120,119,0,,0,0.000527
246,2025-12-04 15:15:12,SoC.i1_g1_cv4_h1_e1_c1_el1.txt,RELIEF,mixed_balanced,"[[1,1,1,1,1]]",[],6258.6,2.8,5,31293.0,15532032,2342912,16927768,5,0,83.17,15538.0,5,16000,264,237,36,26321916,0,0.005353
247,2025-12-04 15:15:13,SoC.i1_g1_cv4_h1_e1_c1_el1.txt,RELIEF,mixed_vision_heavy,"[[2,2,0,2,0]]",[],8519.0,3.0,6,51114.0,983040,4079616,3725360,4,2,135.63,16990.0,6,16000,79,15,63,30137504,0,0.007983
248,2025-12-04 15:15:14,SoC.i1_g1_cv4_h1_e1_c1_el1.txt,RELIEF,mixed_ml_heavy,"[[0,0,2,0,2]]",[],9395.5,2.5,4,37582.0,21299200,0,39518208,0,4,19.99,9429.0,4,16000,312,325,0,756,0,0.00212
249,2025-12-04 15:15:14,SoC.i1_g1_cv4_h1_e1_c1_el1.txt,LL,single_canny,"[[1,0,0,0,0]]",[],3229.0,1.0,1,3229.0,262144,638976,17072,1,0,3.02,3229.0,1,16000,0,4,10,,0,0.000936
250,2025-12-04 15:15:15,SoC.i1_g1_cv4_h1_e1_c1_el1.txt,LL,single_deblur,"[[0,1,0,0,0]]",[],16424.0,1.0,1,16424.0,0,1687552,345580,1,0,71.91,16424.0,1,16000,0,0,26,,0,0.004378
251,2025-12-04 15:15:16,SoC.i1_g1_cv4_h1_e1_c1_el1.txt,LL,single_gru,"[[0,0,1,0,0]]",[],2211.0,1.0,1,2211.0,4653056,0,9502720,1,0,1.1,2211.0,1,16000,0,71,0,,0,0.000498
252,2025-12-04 15:15:16,SoC.i1_g1_cv4_h1_e1_c1_el1.txt,LL,single_harris,"[[0,0,0,1,0]]",[],2646.0,1.0,1,2646.0,262144,901120,279420,1,0,2.83,2646.0,1,16000,0,4,14,,0,0.001069
253,2025-12-04 15:15:17,SoC.i1_g1_cv4_h1_e1_c1_el1.txt,LL,single_lstm,"[[0,0,0,0,1]]",[],2976.0,1.0,1,2976.0,3080192,0,13172736,1,0,1.93,2976.0,1,16000,0,47,0,,0,0.000647
254,2025-12-04 15:15:18,SoC.i1_g1_cv4_h1_e1_c1_el1.txt,LL,mixed_balanced,"[[1,1,1,1,1]]",[],7122.4,2.8,5,35612.0,7995392,2342912,24464408,5,0,89.4,16102.0,5,16000,0,122,36,24372593,0,0.005552
255,2025-12-04 15:15:18,SoC.i1_g1_cv4_h1_e1_c1_el1.txt,LL,mixed_vision_heavy,"[[2,2,0,2,0]]",[],8870.166667,3.0,6,53221.0,851968,4079616,3856432,4,2,149.06,18024.0,6,16000,0,13,63,38822542,0,0.00827
256,2025-12-04 15:15:19,SoC.i1_g1_cv4_h1_e1_c1_el1.txt,LL,mixed_ml_heavy,"[[0,0,2,0,2]]",[],11868.5,2.5,4,47474.0,3211264,0,57606144,0,4,30.18,11902.0,4,16000,0,49,0,756,0,0.002536
257,2025-12-04 15:15:20,SoC.i1_g1_cv4_h1_e1_c1_el1.txt,GEDF_D,single_canny,"[[1,0,0,0,0]]",[],3239.0,1.0,1,3239.0,196608,573440,148144,1,0,3.04,3239.0,1,16000,0,3,9,,0,0.000938
258,2025-12-04 15:15:21,SoC.i1_g1_cv4_h1_e1_c1_el1.txt,GEDF_D,single_deblur,"[[0,1,0,0,0]]",[],16424.0,1.0,1,16424.0,0,1687552,345580,1,0,71.91,16424.0,1,16000,0,0,26,,0,0.004378
259,2025-12-04 15:15:21,SoC.i1_g1_cv4_h1_e1_c1_el1.txt,GEDF_D,single_gru,"[[0,0,1,0,0]]",[],2123.0,1.0,1,2123.0,5636096,0,8519680,1,0,1.03,2123.0,1,16000,0,86,0,,0,0.000483
260,2025-12-04 15:15:22,SoC.i1_g1_cv4_h1_e1_c1_el1.txt,GEDF_D,single_harris,"[[0,0,0,1,0]]",[],2757.0,1.0,1,2757.0,262144,901120,279420,1,0,3.0,2757.0,1,16000,0,4,14,,0,0.001089
261,2025-12-04 15:15:22,SoC.i1_g1_cv4_h1_e1_c1_el1.txt,GEDF_D,single_lstm,"[[0,0,0,0,1]]",[],2823.0,1.0,1,2823.0,4128768,0,12124160,1,0,1.75,2823.0,1,16000,0,63,0,,0,0.000621
262,2025-12-04 15:15:23,SoC.i1_g1_cv4_h1_e1_c1_el1.txt,GEDF_D,mixed_balanced,"[[1,1,1,1,1]]",[],7471.4,2.8,5,37357.0,10158080,2277376,22367256,4,1,116.02,19282.0,5,16000,0,155,35,41768099,0,0.006017
263,2025-12-04 15:15:24,SoC.i1_g1_cv4_h1_e1_c1_el1.txt,GEDF_D,mixed_vision_heavy,"[[2,2,0,2,0]]",[],8752.0,3.0,6,52512.0,851968,3883008,4053040,4,2,162.1,19237.0,6,16000,0,13,60,41873452,0,0.008427
264,2025-12-04 15:15:25,SoC.i1_g1_cv4_h1_e1_c1_el1.txt,GEDF_D,mixed_ml_heavy,"[[0,0,2,0,2]]",[],10999.5,2.5,4,43998.0,5242880,0,55574528,0,4,29.42,11731.0,4,16000,0,80,0,689914,0,0.002508
265,2025-12-04 15:15:25,SoC.i1_g1_cv4_h1_e1_c1_el1.txt,GEDF_N,single_canny,"[[1,0,0,0,0]]",[],3229.0,1.0,1,3229.0,262144,638976,17072,1,0,3.02,3229.0,1,16000,0,4,10,,0,0.000936
266,2025-12-04 15:15:26,SoC.i1_g1_cv4_h1_e1_c1_el1.txt,GEDF_N,single_deblur,"[[0,1,0,0,0]]",[],16424.0,1.0,1,16424.0,0,1687552,345580,1,0,71.91,16424.0,1,16000,0,0,26,,0,0.004378
267,2025-12-04 15:15:27,SoC.i1_g1_cv4_h1_e1_c1_el1.txt,GEDF_N,single_gru,"[[0,0,1,0,0]]",[],2211.0,1.0,1,2211.0,4653056,0,9502720,1,0,1.1,2211.0,1,16000,0,71,0,,0,0.000498
268,2025-12-04 15:15:27,SoC.i1_g1_cv4_h1_e1_c1_el1.txt,GEDF_N,single_harris,"[[0,0,0,1,0]]",[],2646.0,1.0,1,2646.0,262144,901120,279420,1,0,2.83,2646.0,1,16000,0,4,14,,0,0.001069
269,2025-12-04 15:15:28,SoC.i1_g1_cv4_h1_e1_c1_el1.txt,GEDF_N,single_lstm,"[[0,0,0,0,1]]",[],2976.0,1.0,1,2976.0,3080192,0,13172736,1,0,1.93,2976.0,1,16000,0,47,0,,0,0.000647
270,2025-12-04 15:15:29,SoC.i1_g1_cv4_h1_e1_c1_el1.txt,GEDF_N,mixed_balanced,"[[1,1,1,1,1]]",[],7122.4,2.8,5,35612.0,7995392,2342912,24464408,5,0,89.4,16102.0,5,16000,0,122,36,24372593,0,0.005552
271,2025-12-04 15:15:29,SoC.i1_g1_cv4_h1_e1_c1_el1.txt,GEDF_N,mixed_vision_heavy,"[[2,2,0,2,0]]",[],8773.0,3.0,6,52638.0,786432,4014080,3987504,5,1,141.23,17426.0,6,16000,0,12,62,30062594,0,0.008105
272,2025-12-04 15:15:30,SoC.i1_g1_cv4_h1_e1_c1_el1.txt,GEDF_N,mixed_ml_heavy,"[[0,0,2,0,2]]",[],11870.5,2.5,4,47482.0,3276800,0,57540608,0,4,30.18,11904.0,4,16000,0,50,0,756,0,0.002535
273,2025-12-04 15:15:31,SoC.i1_g1_cv4_h1_e1_c1_el1.txt,HetSched,single_canny,"[[1,0,0,0,0]]",[],3240.0,1.0,1,3240.0,196608,573440,148144,1,0,3.04,3240.0,1,16000,0,3,9,,0,0.00094
274,2025-12-04 15:15:32,SoC.i1_g1_cv4_h1_e1_c1_el1.txt,HetSched,single_deblur,"[[0,1,0,0,0]]",[],16424.0,1.0,1,16424.0,0,1687552,345580,1,0,71.91,16424.0,1,16000,0,0,26,,0,0.004378
275,2025-12-04 15:15:32,SoC.i1_g1_cv4_h1_e1_c1_el1.txt,HetSched,single_gru,"[[0,0,1,0,0]]",[],1897.0,1.0,1,1897.0,7274496,0,6881280,1,0,0.84,1897.0,1,16000,0,111,0,,0,0.000445
276,2025-12-04 15:15:33,SoC.i1_g1_cv4_h1_e1_c1_el1.txt,HetSched,single_harris,"[[0,0,0,1,0]]",[],2757.0,1.0,1,2757.0,262144,901120,279420,1,0,3.0,2757.0,1,16000,0,4,14,,0,0.001089
277,2025-12-04 15:15:33,SoC.i1_g1_cv4_h1_e1_c1_el1.txt,HetSched,single_lstm,"[[0,0,0,0,1]]",[],2546.0,1.0,1,2546.0,5701632,0,10551296,1,0,1.46,2546.0,1,16000,0,87,0,,0,0.000575
278,2025-12-04 15:15:34,SoC.i1_g1_cv4_h1_e1_c1_el1.txt,HetSched,mixed_balanced,"[[1,1,1,1,1]]",[],5890.8,2.8,5,29454.0,13238272,2408448,19155992,5,0,87.89,15978.0,5,16000,0,202,37,29301471,0,0.0055
279,2025-12-04 15:15:35,SoC.i1_g1_cv4_h1_e1_c1_el1.txt,HetSched,mixed_vision_heavy,"[[2,2,0,2,0]]",[],8655.833333,3.0,6,51935.0,786432,4276224,3725360,4,2,145.11,17799.0,6,16000,0,12,66,37557252,0,0.008153
280,2025-12-04 15:15:36,SoC.i1_g1_cv4_h1_e1_c1_el1.txt,HetSched,mixed_ml_heavy,"[[0,0,2,0,2]]",[],5292.25,2.5,4,21169.0,25821184,0,34996224,3,1,17.83,8827.0,4,16000,0,394,0,9041287,0,0.00202
281,2025-12-04 15:15:36,SoC.i1_g1_cv4_h1_e1_c1_el1.txt,FCFS,single_canny,"[[1,0,0,0,0]]",[],3239.0,1.0,1,3239.0,196608,573440,148144,1,0,3.04,3239.0,1,16000,0,3,9,,0,0.000938
282,2025-12-04 15:15:37,SoC.i1_g1_cv4_h1_e1_c1_el1.txt,FCFS,single_deblur,"[[0,1,0,0,0]]",[],16424.0,1.0,1,16424.0,0,1687552,345580,1,0,71.91,16424.0,1,16000,0,0,26,,0,0.004378
283,2025-12-04 15:15:38,SoC.i1_g1_cv4_h1_e1_c1_el1.txt,FCFS,single_gru,"[[0,0,1,0,0]]",[],2123.0,1.0,1,2123.0,5636096,0,8519680,1,0,1.03,2123.0,1,16000,0,86,0,,0,0.000483
284,2025-12-04 15:15:38,SoC.i1_g1_cv4_h1_e1_c1_el1.txt,FCFS,single_harris,"[[0,0,0,1,0]]",[],2757.0,1.0,1,2757.0,262144,901120,279420,1,0,3.0,2757.0,1,16000,0,4,14,,0,0.001089
285,2025-12-04 15:15:39,SoC.i1_g1_cv4_h1_e1_c1_el1.txt,FCFS,single_lstm,"[[0,0,0,0,1]]",[],2823.0,1.0,1,2823.0,4128768,0,12124160,1,0,1.75,2823.0,1,16000,0,63,0,,0,0.000621
286,2025-12-04 15:15:40,SoC.i1_g1_cv4_h1_e1_c1_el1.txt,FCFS,mixed_balanced,"[[1,1,1,1,1]]",[],5954.8,2.8,5,29774.0,9306112,2342912,23153688,5,0,91.65,16478.0,5,16000,0,142,36,31100296,0,0.005562
287,2025-12-04 15:15:40,SoC.i1_g1_cv4_h1_e1_c1_el1.txt,FCFS,mixed_vision_heavy,"[[2,2,0,2,0]]",[],8752.0,3.0,6,52512.0,851968,3883008,4053040,4,2,162.1,19237.0,6,16000,0,13,60,41873452,0,0.008427
288,2025-12-04 15:15:41,SoC.i1_g1_cv4_h1_e1_c1_el1.txt,FCFS,mixed_ml_heavy,"[[0,0,2,0,2]]",[],10999.5,2.5,4,43998.0,5242880,0,55574528,0,4,29.42,11731.0,4,16000,0,80,0,689914,0,0.002508
289,2025-12-04 15:15:42,SoC.i1_g1_cv1_h4_e1_c1_el1.txt,RELIEF,single_canny,"[[1,0,0,0,0]]",[],3986.0,1.0,1,3986.0,327680,573440,17072,1,0,4.24,3986.0,1,16000,10,5,9,,0,0.001064
290,2025-12-04 15:15:43,SoC.i1_g1_cv1_h4_e1_c1_el1.txt,RELIEF,single_deblur,"[[0,1,0,0,0]]",[],16424.0,1.0,1,16424.0,0,1687552,345580,1,0,71.91,16424.0,1,16000,22,0,26,,0,0.004378
291,2025-12-04 15:15:43,SoC.i1_g1_cv1_h4_e1_c1_el1.txt,RELIEF,single_gru,"[[0,0,1,0,0]]",[],1843.0,1.0,1,1843.0,7274496,0,6881280,1,0,0.8,1843.0,1,16000,104,111,0,,0,0.000436
292,2025-12-04 15:15:44,SoC.i1_g1_cv1_h4_e1_c1_el1.txt,RELIEF,single_harris,"[[0,0,0,1,0]]",[],6637.0,1.0,1,6637.0,327680,507904,607100,1,0,11.7,6637.0,1,16000,12,5,8,,0,0.001763
293,2025-12-04 15:15:44,SoC.i1_g1_cv1_h4_e1_c1_el1.txt,RELIEF,single_lstm,"[[0,0,0,0,1]]",[],2268.0,1.0,1,2268.0,7798784,0,8454144,1,0,1.2,2268.0,1,16000,120,119,0,,0,0.000527
294,2025-12-04 15:15:45,SoC.i1_g1_cv1_h4_e1_c1_el1.txt,RELIEF,mixed_balanced,"[[1,1,1,1,1]]",[],13651.2,2.8,5,68256.0,15466496,1228800,18107416,2,3,185.2,25818.0,5,16000,254,236,19,106697014,0,0.007173
295,2025-12-04 15:15:47,SoC.i1_g1_cv1_h4_e1_c1_el1.txt,RELIEF,mixed_vision_heavy,"[[2,2,0,2,0]]",[],22356.0,3.0,6,134136.0,1179648,2965504,4642864,4,2,689.93,50703.0,6,16000,62,18,46,369388460,0,0.013607
296,2025-12-04 15:15:47,SoC.i1_g1_cv1_h4_e1_c1_el1.txt,RELIEF,mixed_ml_heavy,"[[0,0,2,0,2]]",[],9395.5,2.5,4,37582.0,21299200,0,39518208,0,4,19.99,9429.0,4,16000,312,325,0,756,0,0.00212
297,2025-12-04 15:15:48,SoC.i1_g1_cv1_h4_e1_c1_el1.txt,LL,single_canny,"[[1,0,0,0,0]]",[],3986.0,1.0,1,3986.0,327680,573440,17072,1,0,4.24,3986.0,1,16000,0,5,9,,0,0.001064
298,2025-12-04 15:15:49,SoC.i1_g1_cv1_h4_e1_c1_el1.txt,LL,single_deblur,"[[0,1,0,0,0]]",[],16424.0,1.0,1,16424.0,0,1687552,345580,1,0,71.91,16424.0,1,16000,0,0,26,,0,0.004378
299,2025-12-04 15:15:49,SoC.i1_g1_cv1_h4_e1_c1_el1.txt,LL,single_gru,"[[0,0,1,0,0]]",[],2211.0,1.0,1,2211.0,4653056,0,9502720,1,0,1.1,2211.0,1,16000,0,71,0,,0,0.000498
300,2025-12-04 15:15:50,SoC.i1_g1_cv1_h4_e1_c1_el1.txt,LL,single_harris,"[[0,0,0,1,0]]",[],6645.0,1.0,1,6645.0,262144,507904,672636,1,0,11.73,6645.0,1,16000,0,4,8,,0,0.001765
301,2025-12-04 15:15:50,SoC.i1_g1_cv1_h4_e1_c1_el1.txt,LL,single_lstm,"[[0,0,0,0,1]]",[],2976.0,1.0,1,2976.0,3080192,0,13172736,1,0,1.93,2976.0,1,16000,0,47,0,,0,0.000647
302,2025-12-04 15:15:51,SoC.i1_g1_cv1_h4_e1_c1_el1.txt,LL,mixed_balanced,"[[1,1,1,1,1]]",[],13748.8,2.8,5,68744.0,8060928,1163264,25578520,3,2,178.89,25415.0,5,16000,0,123,18,97535105,0,0.007039
303,2025-12-04 15:15:53,SoC.i1_g1_cv1_h4_e1_c1_el1.txt,LL,mixed_vision_heavy,"[[2,2,0,2,0]]",[],29478.833333,3.0,6,176873.0,1114112,2834432,4839472,2,4,683.93,50547.0,6,16000,0,17,44,26315250,0,0.013531
304,2025-12-04 15:15:53,SoC.i1_g1_cv1_h4_e1_c1_el1.txt,LL,mixed_ml_heavy,"[[0,0,2,0,2]]",[],11868.5,2.5,4,47474.0,3211264,0,57606144,0,4,30.18,11902.0,4,16000,0,49,0,756,0,0.002536
305,2025-12-04 15:15:54,SoC.i1_g1_cv1_h4_e1_c1_el1.txt,GEDF_D,single_canny,"[[1,0,0,0,0]]",[],3998.0,1.0,1,3998.0,262144,507904,148144,1,0,4.26,3998.0,1,16000,0,4,8,,0,0.001065
306,2025-12-04 15:15:55,SoC.i1_g1_cv1_h4_e1_c1_el1.txt,GEDF_D,single_deblur,"[[0,1,0,0,0]]",[],16424.0,1.0,1,16424.0,0,1687552,345580,1,0,71.91,16424.0,1,16000,0,0,26,,0,0.004378
307,2025-12-04 15:15:55,SoC.i1_g1_cv1_h4_e1_c1_el1.txt,GEDF_D,single_gru,"[[0,0,1,0,0]]",[],2123.0,1.0,1,2123.0,5636096,0,8519680,1,0,1.03,2123.0,1,16000,0,86,0,,0,0.000483
308,2025-12-04 15:15:56,SoC.i1_g1_cv1_h4_e1_c1_el1.txt,GEDF_D,single_harris,"[[0,0,0,1,0]]",[],6840.0,1.0,1,6840.0,262144,638976,541564,1,0,12.3,6840.0,1,16000,0,4,10,,0,0.001799
309,2025-12-04 15:15:56,SoC.i1_g1_cv1_h4_e1_c1_el1.txt,GEDF_D,single_lstm,"[[0,0,0,0,1]]",[],2823.0,1.0,1,2823.0,4128768,0,12124160,1,0,1.75,2823.0,1,16000,0,63,0,,0,0.000621
